full_address,estimate_date,estimate_value,estimate_range,link
"12 Bannister Avenue, Johnsonville, Wellington",21/11/2013,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/johnsonville/12-bannister-avenue/X4pPB
"16 Truscott Avenue, Johnsonville, Wellington",1/01/1970,$890K,$825K - $950K,https://www.homes.co.nz/address/wellington/johnsonville/16-truscott-avenue/kkArW
"24 Fisher Street, Johnsonville, Wellington",21/03/2002,$930K,$865K - $995K,https://www.homes.co.nz/address/wellington/johnsonville/24-fisher-street/bLkq4
"2 Atua Street, Johnsonville, Wellington",24/10/2008,$1.16M,$1.08M - $1.24M,https://www.homes.co.nz/address/wellington/johnsonville/2-atua-street/bLbnR
"5 Truscott Avenue, Johnsonville, Wellington",1/01/1970,$995K,$930K - $1.07M,https://www.homes.co.nz/address/wellington/johnsonville/5-truscott-avenue/MkZO4
"43 Helston Road, Johnsonville, Wellington",8/06/2010,$895K,$835K - $960K,https://www.homes.co.nz/address/wellington/johnsonville/43-helston-road/kkl0l
"48 Bassett Road, Johnsonville, Wellington",21/01/2014,$955K,$890K - $1.02M,https://www.homes.co.nz/address/wellington/johnsonville/48-bassett-road/kkPvO
"74 Burgess Road, Johnsonville, Wellington",18/11/2020,$1.02M,$950K - $1.09M,https://www.homes.co.nz/address/wellington/johnsonville/74-burgess-road/2ELDq
"23 Kitchener Terrace, Johnsonville, Wellington",1/01/1970,$885K,$820K - $945K,https://www.homes.co.nz/address/wellington/johnsonville/23-kitchener-terrace/4EJg8
"5 Dominion Park Street, Johnsonville, Wellington",25/07/2018,$1.04M,$970K - $1.11M,https://www.homes.co.nz/address/wellington/johnsonville/5-dominion-park-street/yboEb
"78 Chesterton Street, Johnsonville, Wellington",24/05/1986,$1.23M,$1.15M - $1.32M,https://www.homes.co.nz/address/wellington/johnsonville/78-chesterton-street/rXre1
"116A Moorefield Road, Johnsonville, Wellington",29/02/2008,$1.25M,$1.18M - $1.31M,https://www.homes.co.nz/address/wellington/johnsonville/116a-moorefield-road/4EVek
"10E Trafalgar Street, Johnsonville, Wellington",1/01/1970,$920K,$870K - $970K,https://www.homes.co.nz/address/wellington/johnsonville/10e-trafalgar-street/pDBNY
"21A Cunliffe Street, Johnsonville, Wellington",5/12/2013,$1.1M,$1.02M - $1.17M,https://www.homes.co.nz/address/wellington/johnsonville/21a-cunliffe-street/DL9pn
"35A Ironside Road, Johnsonville, Wellington",17/01/2003,$905K,$855K - $955K,https://www.homes.co.nz/address/wellington/johnsonville/35a-ironside-road/Gk7Eg
"59A Tarawera Road, Johnsonville, Wellington",1/05/2012,$825K,$780K - $870K,https://www.homes.co.nz/address/wellington/johnsonville/59a-tarawera-road/MkYy4
"93A Broderick Road, Johnsonville, Wellington",21/11/2018,$630K,$595K - $665K,https://www.homes.co.nz/address/wellington/johnsonville/93a-broderick-road/Kw7ok
"10C Trafalgar Street, Johnsonville, Wellington",1/01/1970,$1.11M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/johnsonville/10c-trafalgar-street/GkGb1
"20A Bannister Avenue, Johnsonville, Wellington",12/05/2015,$1.15M,$1.07M - $1.23M,https://www.homes.co.nz/address/wellington/johnsonville/20a-bannister-avenue/alGWw
"2/29 Truscott Avenue, Johnsonville, Wellington",1/01/1970,$735K,$695K - $775K,https://www.homes.co.nz/address/wellington/johnsonville/2-29-truscott-avenue/MkPwK
"28A Old Coach Road, Johnsonville, Wellington",1/01/1970,$815K,$770K - $860K,https://www.homes.co.nz/address/wellington/johnsonville/28a-old-coach-road/LD8a9
"126 John Sims Drive, Johnsonville, Wellington",14/09/2017,$1.29M,$1.2M - $1.37M,https://www.homes.co.nz/address/wellington/johnsonville/126-john-sims-drive/4E9Kk
"4 Meadowcroft Grove, Johnsonville, Wellington",17/07/2002,$980K,$910K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/4-meadowcroft-grove/15rvX
"15 Cunliffe Street, Johnsonville, Wellington",19/03/2020,$1.24M,$1.15M - $1.33M,https://www.homes.co.nz/address/wellington/johnsonville/15-cunliffe-street/Mkp0K
"109 Ironside Road, Johnsonville, Wellington",20/06/2003,$900K,$835K - $960K,https://www.homes.co.nz/address/wellington/johnsonville/109-ironside-road/ZoA5V
"17 Woodland Road, Johnsonville, Wellington",1/01/1970,$800K,$755K - $845K,https://www.homes.co.nz/address/wellington/johnsonville/17-woodland-road/X4NgN
"1 Truscott Avenue, Johnsonville, Wellington",11/09/2003,$1.04M,$970K - $1.11M,https://www.homes.co.nz/address/wellington/johnsonville/1-truscott-avenue/X4brW
"21 Rossport Street, Johnsonville, Wellington",28/06/2003,$1.06M,$990K - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/21-rossport-street/DL8e2
"28 Cortina Avenue, Johnsonville, Wellington",1/01/1970,$945K,$880K - $1.01M,https://www.homes.co.nz/address/wellington/johnsonville/28-cortina-avenue/X4kNj
"2 Tatum Way, Johnsonville, Wellington",21/07/2003,$1.02M,$945K - $1.09M,https://www.homes.co.nz/address/wellington/johnsonville/2-tatum-way/0rLBQ
"37 Prospect Terrace, Johnsonville, Wellington",26/02/2019,$960K,$895K - $1.03M,https://www.homes.co.nz/address/wellington/johnsonville/37-prospect-terrace/NXMVl
"51 Prospect Terrace, Johnsonville, Wellington",14/12/2013,$1.08M,$1M - $1.15M,https://www.homes.co.nz/address/wellington/johnsonville/51-prospect-terrace/Va7lJ
"67 Clifford Road, Johnsonville, Wellington",1/01/1970,$980K,$915K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/67-clifford-road/VaMX7
"3 Radnall Way, Johnsonville, Wellington",25/09/2003,$930K,$865K - $995K,https://www.homes.co.nz/address/wellington/johnsonville/3-radnall-way/9YoZ7
"8 Bould Street, Johnsonville, Wellington",1/01/1970,$1.15M,$1.07M - $1.23M,https://www.homes.co.nz/address/wellington/johnsonville/8-bould-street/AlNEG
"28 Clifford Road, Johnsonville, Wellington",12/02/2007,$925K,$860K - $990K,https://www.homes.co.nz/address/wellington/johnsonville/28-clifford-road/4E7zl
"13 Ceres Crescent, Johnsonville, Wellington",22/05/2006,$1.03M,$955K - $1.1M,https://www.homes.co.nz/address/wellington/johnsonville/13-ceres-crescent/84KKK
"5 Ceres Crescent, Johnsonville, Wellington",6/10/2010,$970K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/5-ceres-crescent/Bl4Vk
"26A Bathgate Street, Johnsonville, Wellington",25/09/2006,$1.07M,$995K - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/26a-bathgate-street/lXbzn
"2/45A Bould Street, Johnsonville, Wellington",4/03/2002,$655K,$620K - $690K,https://www.homes.co.nz/address/wellington/johnsonville/2-45a-bould-street/jDpGo
"15 Glenamoy Crescent, Johnsonville, Wellington",13/01/2004,$950K,$885K - $1.02M,https://www.homes.co.nz/address/wellington/johnsonville/15-glenamoy-crescent/rXjW8
"20 Old Coach Road, Johnsonville, Wellington",3/03/2002,$1.03M,$960K - $1.1M,https://www.homes.co.nz/address/wellington/johnsonville/20-old-coach-road/yb9lK
"23 Erris Street, Johnsonville, Wellington",1/01/1970,$930K,$865K - $995K,https://www.homes.co.nz/address/wellington/johnsonville/23-erris-street/zOoxO
"26 Earp Street, Johnsonville, Wellington",18/05/2016,$1.14M,$1.06M - $1.22M,https://www.homes.co.nz/address/wellington/johnsonville/26-earp-street/XwKNn
"40 Woodland Road, Johnsonville, Wellington",1/01/1970,$905K,$840K - $965K,https://www.homes.co.nz/address/wellington/johnsonville/40-woodland-road/DLkN0
"28 Bassett Road, Johnsonville, Wellington",18/02/2016,$1.21M,$1.13M - $1.3M,https://www.homes.co.nz/address/wellington/johnsonville/28-bassett-road/PaA7X
"31 Burgess Road, Johnsonville, Wellington",1/01/1970,$1.02M,$950K - $1.09M,https://www.homes.co.nz/address/wellington/johnsonville/31-burgess-road/vykGX
"8 Fraser Avenue, Johnsonville, Wellington",18/04/2007,$1.22M,$1.13M - $1.3M,https://www.homes.co.nz/address/wellington/johnsonville/8-fraser-avenue/qkaBa
"30 Burgess Road, Johnsonville, Wellington",6/12/2008,$930K,$865K - $995K,https://www.homes.co.nz/address/wellington/johnsonville/30-burgess-road/vy4Le
"34 Chesterton Street, Johnsonville, Wellington",14/11/2007,$995K,$925K - $1.06M,https://www.homes.co.nz/address/wellington/johnsonville/34-chesterton-street/RO8QP
"99 Stewart Drive, Johnsonville, Wellington",16/03/2001,$985K,$915K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/99-stewart-drive/Gk8jB
"12 Bathgate Street, Johnsonville, Wellington",12/02/2011,$1.18M,$1.1M - $1.27M,https://www.homes.co.nz/address/wellington/johnsonville/12-bathgate-street/JLB9a
"117 John Sims Drive, Johnsonville, Wellington",2/12/2015,$1.23M,$1.15M - $1.32M,https://www.homes.co.nz/address/wellington/johnsonville/117-john-sims-drive/lXpgw
"129 Broderick Road, Johnsonville, Wellington",3/10/2007,$940K,$875K - $1M,https://www.homes.co.nz/address/wellington/johnsonville/129-broderick-road/nLEOM
"24 Earp Street, Johnsonville, Wellington",11/11/2016,$1.95M,$1.82M - $2.09M,https://www.homes.co.nz/address/wellington/johnsonville/24-earp-street/4EMVl
"35 Prospect Terrace, Johnsonville, Wellington",28/05/2012,$865K,$805K - $925K,https://www.homes.co.nz/address/wellington/johnsonville/35-prospect-terrace/ROlxp
"3 Cortina Avenue, Johnsonville, Wellington",22/03/2012,$1.02M,$950K - $1.09M,https://www.homes.co.nz/address/wellington/johnsonville/3-cortina-avenue/VaKbl
"5 Neville Street, Johnsonville, Wellington",1/01/1970,$1M,$935K - $1.07M,https://www.homes.co.nz/address/wellington/johnsonville/5-neville-street/848Xn
"70 Tarawera Road, Johnsonville, Wellington",1/01/1970,$910K,$845K - $975K,https://www.homes.co.nz/address/wellington/johnsonville/70-tarawera-road/X4zGN
"13 Angell Street, Johnsonville, Wellington",18/11/2005,$1.05M,$980K - $1.13M,https://www.homes.co.nz/address/wellington/johnsonville/13-angell-street/rX5l1
"14 Monowai Road, Johnsonville, Wellington",14/04/2011,$865K,$805K - $925K,https://www.homes.co.nz/address/wellington/johnsonville/14-monowai-road/OgRVY
"47 Chapman Street, Johnsonville, Wellington",9/10/2014,$1.33M,$1.23M - $1.42M,https://www.homes.co.nz/address/wellington/johnsonville/47-chapman-street/LD00q
"60 Bassett Road, Johnsonville, Wellington",8/03/2018,$900K,$835K - $960K,https://www.homes.co.nz/address/wellington/johnsonville/60-bassett-road/X4NkW
"15 Kitchener Terrace, Johnsonville, Wellington",23/04/2015,$1.18M,$1.1M - $1.27M,https://www.homes.co.nz/address/wellington/johnsonville/15-kitchener-terrace/RORVq
"49 Tarawera Road, Johnsonville, Wellington",11/04/2019,$1.19M,$1.11M - $1.27M,https://www.homes.co.nz/address/wellington/johnsonville/49-tarawera-road/2E7y7
"58E Woodland Road, Johnsonville, Wellington",23/07/2020,$865K,$820K - $915K,https://www.homes.co.nz/address/wellington/johnsonville/58e-woodland-road/zOwjp
"24B Tarawera Road, Johnsonville, Wellington",16/02/2007,$900K,$855K - $950K,https://www.homes.co.nz/address/wellington/johnsonville/24b-tarawera-road/DLnNw
"15 Hollies Crescent, Johnsonville, Wellington",20/02/2013,$1.03M,$960K - $1.1M,https://www.homes.co.nz/address/wellington/johnsonville/15-hollies-crescent/4EbbM
"17A Tarawera Road, Johnsonville, Wellington",19/10/2016,$810K,$765K - $855K,https://www.homes.co.nz/address/wellington/johnsonville/17a-tarawera-road/qkQZM
"19B Sheridan Terrace, Johnsonville, Wellington",20/05/2004,$1.13M,$1.05M - $1.21M,https://www.homes.co.nz/address/wellington/johnsonville/19b-sheridan-terrace/VaEno
"2 Woodland Road, Johnsonville, Wellington",18/03/2021,$1M,$950K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/2-woodland-road/nLnBy
"51A Clifford Road, Johnsonville, Wellington",10/07/2006,$1.13M,$1.05M - $1.21M,https://www.homes.co.nz/address/wellington/johnsonville/51a-clifford-road/jDWDM
"2/46 Burgess Road, Johnsonville, Wellington",11/09/2019,$925K,$860K - $985K,https://www.homes.co.nz/address/wellington/johnsonville/2-46-burgess-road/2EQNZ
"46A Bannister Avenue, Johnsonville, Wellington",1/01/1970,$695K,$650K - $745K,https://www.homes.co.nz/address/wellington/johnsonville/46a-bannister-avenue/AleEa
"5 Hollies Crescent, Johnsonville, Wellington",21/11/2018,$1.14M,$1.06M - $1.21M,https://www.homes.co.nz/address/wellington/johnsonville/5-hollies-crescent/jDnZ5
"6 Meadowcroft Grove, Johnsonville, Wellington",3/05/2018,$1.08M,$1M - $1.15M,https://www.homes.co.nz/address/wellington/johnsonville/6-meadowcroft-grove/W459K
"119 Ironside Road, Johnsonville, Wellington",1/12/2015,$1.01M,$935K - $1.08M,https://www.homes.co.nz/address/wellington/johnsonville/119-ironside-road/nLzx7
"24 Erris Street, Johnsonville, Wellington",30/07/2012,$1.27M,$1.19M - $1.36M,https://www.homes.co.nz/address/wellington/johnsonville/24-erris-street/E0b0K
"24 Rossport Street, Johnsonville, Wellington",19/09/2007,$1.1M,$1.02M - $1.17M,https://www.homes.co.nz/address/wellington/johnsonville/24-rossport-street/kkRPA
"9 Rossport Street, Johnsonville, Wellington",15/04/2003,$940K,$875K - $1M,https://www.homes.co.nz/address/wellington/johnsonville/9-rossport-street/ZovBV
"120 Moorefield Road, Johnsonville, Wellington",1/01/1970,$920K,$855K - $980K,https://www.homes.co.nz/address/wellington/johnsonville/120-moorefield-road/9Y7Mb
"3 Haumia Street, Johnsonville, Wellington",5/02/2020,$1.5M,$1.4M - $1.61M,https://www.homes.co.nz/address/wellington/johnsonville/3-haumia-street/2E297
"55 Fraser Avenue, Johnsonville, Wellington",18/12/2012,$980K,$910K - $1.05M,https://www.homes.co.nz/address/wellington/johnsonville/55-fraser-avenue/lXlvX
"14 Trafalgar Street, Johnsonville, Wellington",10/08/2005,$1.11M,$1.03M - $1.19M,https://www.homes.co.nz/address/wellington/johnsonville/14-trafalgar-street/rXE0D
"17 Clifford Road, Johnsonville, Wellington",18/07/2020,$1.04M,$965K - $1.11M,https://www.homes.co.nz/address/wellington/johnsonville/17-clifford-road/bLg2Y
"34 Hindmarsh Street, Johnsonville, Wellington",7/09/2000,$1.9M,$1.77M - $2.03M,https://www.homes.co.nz/address/wellington/johnsonville/34-hindmarsh-street/4EPnL
"36 Hindmarsh Street, Johnsonville, Wellington",12/11/2019,$1.14M,$1.06M - $1.22M,https://www.homes.co.nz/address/wellington/johnsonville/36-hindmarsh-street/W4J4y
"18A Middleton Road, Johnsonville, Wellington",1/01/1970,$995K,$925K - $1.06M,https://www.homes.co.nz/address/wellington/johnsonville/18a-middleton-road/qkZM7
"107A Ironside Road, Johnsonville, Wellington",1/01/1970,$1.02M,$950K - $1.09M,https://www.homes.co.nz/address/wellington/johnsonville/107a-ironside-road/JLOKL
"110 Ohariu Road, Johnsonville, Wellington",1/01/1970,$1.4M,$1.3M - $1.5M,https://www.homes.co.nz/address/wellington/johnsonville/110-ohariu-road/7EW2q
"6/7 Sheridan Terrace, Johnsonville, Wellington",12/03/2015,$905K,$855K - $955K,https://www.homes.co.nz/address/wellington/johnsonville/6-7-sheridan-terrace/0raDO
"3A Corlett Street, Johnsonville, Wellington",17/03/2006,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/3a-corlett-street/Og5bR
"58 Truscott Avenue, Johnsonville, Wellington",14/08/2013,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/johnsonville/58-truscott-avenue/vy1gO
"8 Phillip Street, Johnsonville, Wellington",30/10/2012,$1.01M,$935K - $1.08M,https://www.homes.co.nz/address/wellington/johnsonville/8-phillip-street/XwK40
"31 Monowai Road, Johnsonville, Wellington",9/05/2013,$950K,$885K - $1.02M,https://www.homes.co.nz/address/wellington/johnsonville/31-monowai-road/DLNWr
"40 Tarawera Road, Johnsonville, Wellington",4/03/1998,$1.07M,$995K - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/40-tarawera-road/GkNr1
"53 Chesterton Street, Johnsonville, Wellington",5/02/2020,$1.23M,$1.15M - $1.32M,https://www.homes.co.nz/address/wellington/johnsonville/53-chesterton-street/DL28N
"5 Hindmarsh Street, Johnsonville, Wellington",24/03/2004,$1.62M,$1.5M - $1.73M,https://www.homes.co.nz/address/wellington/johnsonville/5-hindmarsh-street/DLYNL
"76 Chesterton Street, Johnsonville, Wellington",1/10/1980,$1.3M,$1.21M - $1.39M,https://www.homes.co.nz/address/wellington/johnsonville/76-chesterton-street/kkvRj
"82 Chesterton Street, Johnsonville, Wellington",15/10/1981,$970K,$905K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/82-chesterton-street/qkMv7
"7 Swinford Crescent, Johnsonville, Wellington",11/05/2016,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/johnsonville/7-swinford-crescent/zOlqJ
"29 Arapiko Street, Johnsonville, Wellington",15/03/1998,$1.04M,$965K - $1.11M,https://www.homes.co.nz/address/wellington/johnsonville/29-arapiko-street/o0gRB
"66 Woodland Road, Johnsonville, Wellington",18/12/1998,$1.34M,$1.24M - $1.43M,https://www.homes.co.nz/address/wellington/johnsonville/66-woodland-road/wxpbr
"31 Arapiko Street, Johnsonville, Wellington",13/04/2003,$1.06M,$990K - $1.14M,https://www.homes.co.nz/address/wellington/johnsonville/31-arapiko-street/9Yv7W
"125 Ohariu Road, Johnsonville, Wellington",15/06/2006,$890K,$830K - $950K,https://www.homes.co.nz/address/wellington/johnsonville/125-ohariu-road/2gN47
"69 Woodland Road, Johnsonville, Wellington",2/12/2004,$970K,$900K - $1.04M,https://www.homes.co.nz/address/wellington/johnsonville/69-woodland-road/ROEwq
"7 Neville Street, Johnsonville, Wellington",24/06/2011,$1.39M,$1.29M - $1.48M,https://www.homes.co.nz/address/wellington/johnsonville/7-neville-street/Ogb5N
"10 Bannister Avenue, Johnsonville, Wellington",1/05/2001,$940K,$875K - $1.01M,https://www.homes.co.nz/address/wellington/johnsonville/10-bannister-avenue/ROoJY
"7 Arapiko Street, Johnsonville, Wellington",1/01/1970,$925K,$865K - $990K,https://www.homes.co.nz/address/wellington/johnsonville/7-arapiko-street/X4bKn
"18 Middleton Road, Johnsonville, Wellington",15/10/2020,$2.55M,$2.37M - $2.72M,https://www.homes.co.nz/address/wellington/johnsonville/18-middleton-road/rXraM
"40 Helston Road, Johnsonville, Wellington",30/08/1991,$1.01M,$935K - $1.08M,https://www.homes.co.nz/address/wellington/johnsonville/40-helston-road/15Pn0
"66 Burgess Road, Johnsonville, Wellington",4/10/2016,$1.05M,$975K - $1.12M,https://www.homes.co.nz/address/wellington/johnsonville/66-burgess-road/jDK5z
"71 Bassett Road, Johnsonville, Wellington",4/11/2016,$870K,$810K - $930K,https://www.homes.co.nz/address/wellington/johnsonville/71-bassett-road/BlQVY
"17 Tarawera Road, Johnsonville, Wellington",19/10/2016,$770K,$730K - $815K,https://www.homes.co.nz/address/wellington/johnsonville/17-tarawera-road/Gkr1Z
"42 Sheridan Terrace, Johnsonville, Wellington",11/12/2020,$655K,$610K - $700K,https://www.homes.co.nz/address/wellington/johnsonville/42-sheridan-terrace/kkDgn
"133B Ohariu Road, Johnsonville, Wellington",29/11/2010,$1.11M,$1.03M - $1.19M,https://www.homes.co.nz/address/wellington/johnsonville/133b-ohariu-road/Ogpzw
"16A Trafalgar Street, Johnsonville, Wellington",4/03/2021,$885K,$845K - $915K,https://www.homes.co.nz/address/wellington/johnsonville/16a-trafalgar-street/Ogjw1
"45 Meadowcroft Grove, Johnsonville, Wellington",7/11/2014,$1.04M,$970K - $1.11M,https://www.homes.co.nz/address/wellington/johnsonville/45-meadowcroft-grove/0rD0Q
