full_address,estimate_date,estimate_value,estimate_range,link
"84 Joseph Banks Drive, Whitby, Porirua",1/01/1970,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/84-joseph-banks-drive/WeDRW
"94 Ayton Drive, Whitby, Porirua",24/03/2000,$920K,$865K - $970K,https://www.homes.co.nz/address/porirua/whitby/94-ayton-drive/ZeMPV
"9 Azimuth Place, Whitby, Porirua",15/11/1986,$890K,$840K - $935K,https://www.homes.co.nz/address/porirua/whitby/9-azimuth-place/PAqNX
"17 Discovery Drive, Whitby, Porirua",16/11/2016,$875K,$830K - $925K,https://www.homes.co.nz/address/porirua/whitby/17-discovery-drive/rpwYg
"6 Gaff Place, Whitby, Porirua",17/11/2017,$840K,$795K - $885K,https://www.homes.co.nz/address/porirua/whitby/6-gaff-place/xZVrA
"77 Leeward Drive, Whitby, Porirua",5/11/2000,$1M,$945K - $1.06M,https://www.homes.co.nz/address/porirua/whitby/77-leeward-drive/4L8QV
"61 Leeward Drive, Whitby, Porirua",18/08/2015,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/61-leeward-drive/YneNp
"65 Mercury Way, Whitby, Porirua",21/08/2019,$1.04M,$985K - $1.1M,https://www.homes.co.nz/address/porirua/whitby/65-mercury-way/ZnNJN
"68 Omapere Street, Whitby, Porirua",2/02/2021,$760K,$720K - $795K,https://www.homes.co.nz/address/porirua/whitby/68-omapere-street/pypbO
"14 Parkinson Close, Whitby, Porirua",12/01/2000,$920K,$870K - $970K,https://www.homes.co.nz/address/porirua/whitby/14-parkinson-close/RG1Oq
"117 Spinnaker Drive, Whitby, Porirua",26/02/2019,$935K,$885K - $985K,https://www.homes.co.nz/address/porirua/whitby/117-spinnaker-drive/441el
"2 The Sounding, Whitby, Porirua",27/04/2006,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/2-the-sounding/9goJb
"24 Port Lane, Whitby, Porirua",3/03/2017,$1.64M,$1.55M - $1.73M,https://www.homes.co.nz/address/porirua/whitby/24-port-lane/qpxz1
"87 Endeavour Drive, Whitby, Porirua",1/03/2013,$1.45M,$1.37M - $1.53M,https://www.homes.co.nz/address/porirua/whitby/87-endeavour-drive/5rY0V
"60 Banks Boulevard, Whitby, Porirua",15/08/2016,$1.59M,$1.5M - $1.67M,https://www.homes.co.nz/address/porirua/whitby/60-banks-boulevard/0qL9G
"11 Picketboat Lane, Whitby, Porirua",27/11/2010,$1.09M,$1.03M - $1.15M,https://www.homes.co.nz/address/porirua/whitby/11-picketboat-lane/MYELe
"31 Samwell Drive, Whitby, Porirua",30/10/2014,$1.13M,$1.07M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/31-samwell-drive/bZNZY
"46 Ayton Drive, Whitby, Porirua",3/07/2007,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/46-ayton-drive/1aEzw
"6 Bobstay Lane, Whitby, Porirua",28/04/1999,$820K,$775K - $865K,https://www.homes.co.nz/address/porirua/whitby/6-bobstay-lane/eZAXX
"17 Bosun Terrace, Whitby, Porirua",6/10/2016,$1.38M,$1.3M - $1.45M,https://www.homes.co.nz/address/porirua/whitby/17-bosun-terrace/PBpE0
"11 Bowline Place, Whitby, Porirua",10/08/1998,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/11-bowline-place/lbzOb
"3 Cannon Lane, Whitby, Porirua",2/11/2016,$1.05M,$995K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/3-cannon-lane/WaM4K
"8 Fathom Lane, Whitby, Porirua",10/03/2011,$980K,$925K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/8-fathom-lane/MYEAv
"8 Furneaux Grove, Whitby, Porirua",14/10/2007,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/8-furneaux-grove/kpO8v
"11 Gaff Place, Whitby, Porirua",2/03/1998,$820K,$775K - $865K,https://www.homes.co.nz/address/porirua/whitby/11-gaff-place/2OGxe
"26 Hicks Close, Whitby, Porirua",26/02/2013,$840K,$795K - $885K,https://www.homes.co.nz/address/porirua/whitby/26-hicks-close/B89LY
"32 Latitude Close, Whitby, Porirua",2/08/2010,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/32-latitude-close/L4ZKk
"21 Solander Place, Whitby, Porirua",8/02/2017,$960K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/21-solander-place/YwON5
"19 Spinnaker Drive, Whitby, Porirua",14/02/2011,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/19-spinnaker-drive/DYEvN
"17 The Bollard, Whitby, Porirua",25/04/2012,$805K,$760K - $845K,https://www.homes.co.nz/address/porirua/whitby/17-the-bollard/WekkK
"17 The Anchorage, Whitby, Porirua",18/06/2020,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/17-the-anchorage/KA74q
"17 The Quarterdeck, Whitby, Porirua",14/06/1984,$935K,$880K - $985K,https://www.homes.co.nz/address/porirua/whitby/17-the-quarterdeck/q5aZO
"10 The Yardarm, Whitby, Porirua",31/12/2005,$1.01M,$955K - $1.06M,https://www.homes.co.nz/address/porirua/whitby/10-the-yardarm/yKWMQ
"33 Thimble Lane, Whitby, Porirua",15/08/2019,$925K,$875K - $980K,https://www.homes.co.nz/address/porirua/whitby/33-thimble-lane/xZAv5
"37 Endeavour Drive, Whitby, Porirua",19/06/2018,$1.05M,$990K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/37-endeavour-drive/L4Ek9
"39 Staithes Drive North, Whitby, Porirua",15/03/2018,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/39-staithes-drive-north/wBgP2
"3 Canary Way, Whitby, Porirua",23/04/2012,$1.66M,$1.56M - $1.75M,https://www.homes.co.nz/address/porirua/whitby/3-canary-way/OoaR1
"73 Staithes Drive North, Whitby, Porirua",1/07/2021,$1.05M,$990K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/73-staithes-drive-north/V1XGW
"123 Endeavour Drive, Whitby, Porirua",15/12/2011,$2.16M,$2.04M - $2.28M,https://www.homes.co.nz/address/porirua/whitby/123-endeavour-drive/gZ5Y9
"121 Endeavour Drive, Whitby, Porirua",11/06/2012,$510K,$495K - $525K,https://www.homes.co.nz/address/porirua/whitby/121-endeavour-drive/vvWpe
"6 Compass Way, Whitby, Porirua",21/03/2020,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/6-compass-way/05gp9
"8 Compass Way, Whitby, Porirua",22/02/2013,$1.43M,$1.35M - $1.51M,https://www.homes.co.nz/address/porirua/whitby/8-compass-way/ljbKE
"22 Cleat Street, Whitby, Porirua",11/02/2016,$730K,$690K - $770K,https://www.homes.co.nz/address/porirua/whitby/22-cleat-street/1aOlX
"11 Discovery Drive, Whitby, Porirua",30/07/2003,$855K,$805K - $900K,https://www.homes.co.nz/address/porirua/whitby/11-discovery-drive/X9Ky7
"45 Discovery Drive, Whitby, Porirua",12/12/2018,$960K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/45-discovery-drive/MYEBn
"1 Latitude Close, Whitby, Porirua",24/10/2014,$930K,$875K - $980K,https://www.homes.co.nz/address/porirua/whitby/1-latitude-close/5YJj4
"37 Omapere Street, Whitby, Porirua",31/07/2007,$925K,$875K - $980K,https://www.homes.co.nz/address/porirua/whitby/37-omapere-street/vZwer
"7 Staysail Place, Whitby, Porirua",1/01/1970,$840K,$795K - $885K,https://www.homes.co.nz/address/porirua/whitby/7-staysail-place/vvEDe
"17 The Sounding, Whitby, Porirua",5/11/2019,$875K,$830K - $925K,https://www.homes.co.nz/address/porirua/whitby/17-the-sounding/Ze1B1
"9 Joseph Banks Drive, Whitby, Porirua",23/03/2018,$905K,$855K - $955K,https://www.homes.co.nz/address/porirua/whitby/9-joseph-banks-drive/RG1VZ
"76 Staithes Drive North, Whitby, Porirua",27/06/2019,$1.05M,$990K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/76-staithes-drive-north/Nq1Q4
"10 Pilot Lane, Whitby, Porirua",15/07/1998,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/10-pilot-lane/jp88x
"66 Joseph Banks Drive, Whitby, Porirua",23/09/2013,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/66-joseph-banks-drive/B8Eb8
"3 Adventure Drive, Whitby, Porirua",8/12/2016,$855K,$805K - $900K,https://www.homes.co.nz/address/porirua/whitby/3-adventure-drive/DGYYD
"30 Adventure Drive, Whitby, Porirua",16/03/2001,$TBC,$ - $,https://www.homes.co.nz/address/porirua/whitby/30-adventure-drive/yKBle
"34 Bosun Terrace, Whitby, Porirua",1/07/2015,$1.15M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/34-bosun-terrace/JxOER
"5 Fathom Lane, Whitby, Porirua",15/02/1999,$915K,$865K - $965K,https://www.homes.co.nz/address/porirua/whitby/5-fathom-lane/vZpqX
"2 Fathom Lane, Whitby, Porirua",1/01/1970,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/2-fathom-lane/rpxwY
"13 Furneaux Grove, Whitby, Porirua",1/01/1970,$1.17M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/13-furneaux-grove/EqYg7
"22 Hicks Close, Whitby, Porirua",5/08/2002,$975K,$920K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/22-hicks-close/oKaZ2
"44 Hicks Close, Whitby, Porirua",8/05/2013,$1.06M,$1.01M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/44-hicks-close/DDKWL
"6 Keel Place, Whitby, Porirua",27/05/2015,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/6-keel-place/VYAYD
"31 Leeward Drive, Whitby, Porirua",28/10/2014,$1.06M,$1M - $1.12M,https://www.homes.co.nz/address/porirua/whitby/31-leeward-drive/9gNAW
"45 The Companionway, Whitby, Porirua",14/09/1997,$1M,$945K - $1.05M,https://www.homes.co.nz/address/porirua/whitby/45-the-companionway/BLY18
"113 Spinnaker Drive, Whitby, Porirua",1/01/1970,$950K,$895K - $1M,https://www.homes.co.nz/address/porirua/whitby/113-spinnaker-drive/opbQa
"209 Staithes Drive South, Whitby, Porirua",25/03/2016,$890K,$840K - $940K,https://www.homes.co.nz/address/porirua/whitby/209-staithes-drive-south/kG21n
"208 Staithes Drive South, Whitby, Porirua",19/06/2020,$880K,$830K - $930K,https://www.homes.co.nz/address/porirua/whitby/208-staithes-drive-south/44l4E
"22 Transom Close, Whitby, Porirua",22/09/2016,$690K,$675K - $705K,https://www.homes.co.nz/address/porirua/whitby/22-transom-close/4L7Dk
"14 Semaphore Lane, Whitby, Porirua",6/12/2010,$1.28M,$1.21M - $1.35M,https://www.homes.co.nz/address/porirua/whitby/14-semaphore-lane/PAllX
"41B Hicks Close, Whitby, Porirua",21/11/2013,$740K,$725K - $755K,https://www.homes.co.nz/address/porirua/whitby/41b-hicks-close/wNbpZ
"16A Latitude Close, Whitby, Porirua",10/04/2019,$930K,$875K - $980K,https://www.homes.co.nz/address/porirua/whitby/16a-latitude-close/kpONj
"6 Flotilla Place, Whitby, Porirua",10/04/2019,$1.15M,$1.09M - $1.22M,https://www.homes.co.nz/address/porirua/whitby/6-flotilla-place/1XRDR
"3 Luff Place, Whitby, Porirua",10/06/2020,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/3-luff-place/1aMv1
"34 Mercury Way, Whitby, Porirua",1/09/2003,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/34-mercury-way/AOjby
"8 The Companionway, Whitby, Porirua",16/04/2002,$970K,$915K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/8-the-companionway/RGle7
"82 Spinnaker Drive, Whitby, Porirua",27/01/2006,$785K,$740K - $825K,https://www.homes.co.nz/address/porirua/whitby/82-spinnaker-drive/wKpGB
"52 Spinnaker Drive, Whitby, Porirua",2/10/2006,$905K,$855K - $955K,https://www.homes.co.nz/address/porirua/whitby/52-spinnaker-drive/JOQre
"42 Spinnaker Drive, Whitby, Porirua",11/11/2015,$1.02M,$965K - $1.08M,https://www.homes.co.nz/address/porirua/whitby/42-spinnaker-drive/rjGrD
"11 The Anchorage, Whitby, Porirua",23/05/2014,$1.21M,$1.14M - $1.28M,https://www.homes.co.nz/address/porirua/whitby/11-the-anchorage/kpO9O
"10 The Quarterdeck, Whitby, Porirua",30/06/1997,$965K,$910K - $1.02M,https://www.homes.co.nz/address/porirua/whitby/10-the-quarterdeck/4L7pk
"34 Thimble Lane, Whitby, Porirua",30/09/2020,$875K,$825K - $920K,https://www.homes.co.nz/address/porirua/whitby/34-thimble-lane/RGvL7
"11B Latitude Close, Whitby, Porirua",24/04/1998,$745K,$730K - $760K,https://www.homes.co.nz/address/porirua/whitby/11b-latitude-close/bxVR2
"29 Thimble Lane, Whitby, Porirua",1/01/1970,$1.07M,$1.02M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/29-thimble-lane/VAg7q
"59 Staithes Drive North, Whitby, Porirua",11/02/2008,$1.03M,$975K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/59-staithes-drive-north/054GG
"43A Cleat Street, Whitby, Porirua",1/01/1970,$690K,$650K - $730K,https://www.homes.co.nz/address/porirua/whitby/43a-cleat-street/DYE8n
"2 Antipodes Lane, Whitby, Porirua",14/10/2013,$1.51M,$1.43M - $1.6M,https://www.homes.co.nz/address/porirua/whitby/2-antipodes-lane/kGjxj
"58 James Cook Drive, Whitby, Porirua",26/08/2009,$1.27M,$1.2M - $1.34M,https://www.homes.co.nz/address/porirua/whitby/58-james-cook-drive/ppOo2
"4 Seagull Place, Whitby, Porirua",7/12/2004,$825K,$780K - $870K,https://www.homes.co.nz/address/porirua/whitby/4-seagull-place/pKxxO
"12 Ayton Drive, Whitby, Porirua",3/10/2018,$905K,$855K - $955K,https://www.homes.co.nz/address/porirua/whitby/12-ayton-drive/PBvnD
"58 Ayton Drive, Whitby, Porirua",18/03/2013,$930K,$880K - $985K,https://www.homes.co.nz/address/porirua/whitby/58-ayton-drive/GyONX
"6 Charthouse Lane, Whitby, Porirua",16/07/2020,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/6-charthouse-lane/bZowb
"2 Charthouse Lane, Whitby, Porirua",8/11/2018,$1.11M,$1.05M - $1.17M,https://www.homes.co.nz/address/porirua/whitby/2-charthouse-lane/NqpAW
"9 Cleat Street, Whitby, Porirua",17/05/2019,$875K,$825K - $920K,https://www.homes.co.nz/address/porirua/whitby/9-cleat-street/4LOgl
"25 Cleat Street, Whitby, Porirua",17/01/2002,$835K,$790K - $880K,https://www.homes.co.nz/address/porirua/whitby/25-cleat-street/Nqpx9
"46 Leeward Drive, Whitby, Porirua",27/10/2011,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/46-leeward-drive/Ye5bV
"47 Mercury Way, Whitby, Porirua",16/11/2008,$895K,$845K - $945K,https://www.homes.co.nz/address/porirua/whitby/47-mercury-way/ejJD5
"102 Mercury Way, Whitby, Porirua",15/10/2020,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/102-mercury-way/MYEpn
"5 Solander Place, Whitby, Porirua",1/01/1970,$970K,$920K - $1.03M,https://www.homes.co.nz/address/porirua/whitby/5-solander-place/Lxan9
"55 The Companionway, Whitby, Porirua",23/04/2017,$985K,$930K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/55-the-companionway/2ONXL
"223 Staithes Drive South, Whitby, Porirua",21/04/2004,$885K,$835K - $935K,https://www.homes.co.nz/address/porirua/whitby/223-staithes-drive-south/lbZoX
"5 Venus Place, Whitby, Porirua",11/10/2005,$805K,$760K - $850K,https://www.homes.co.nz/address/porirua/whitby/5-venus-place/YwaPM
"80 Staithes Drive North, Whitby, Porirua",24/04/2012,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/80-staithes-drive-north/7kyvk
"132 Endeavour Drive, Whitby, Porirua",17/09/2015,$1.26M,$1.19M - $1.33M,https://www.homes.co.nz/address/porirua/whitby/132-endeavour-drive/LxO29
"2 Resolution Drive, Whitby, Porirua",1/09/2011,$1.1M,$1.08M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/2-resolution-drive/8yZgG
"9 Flotilla Place, Whitby, Porirua",8/08/2013,$1.41M,$1.33M - $1.49M,https://www.homes.co.nz/address/porirua/whitby/9-flotilla-place/4jL8L
"10 Azimuth Place, Whitby, Porirua",5/07/2018,$900K,$850K - $950K,https://www.homes.co.nz/address/porirua/whitby/10-azimuth-place/ZeBNv
"70 Discovery Drive, Whitby, Porirua",29/09/2015,$1.08M,$1.02M - $1.14M,https://www.homes.co.nz/address/porirua/whitby/70-discovery-drive/rrpkk
"29 Exploration Way, Whitby, Porirua",13/09/2002,$1.12M,$1.06M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/29-exploration-way/wK19j
"42 Leeward Drive, Whitby, Porirua",25/03/2020,$1.47M,$1.39M - $1.55M,https://www.homes.co.nz/address/porirua/whitby/42-leeward-drive/jGJq5
"60 Leeward Drive, Whitby, Porirua",29/03/2016,$1.14M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/60-leeward-drive/PBQv0
"108 Leeward Drive, Whitby, Porirua",2/03/2011,$955K,$905K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/108-leeward-drive/nK2kg
"9 Ration Lane, Whitby, Porirua",1/01/1970,$1.16M,$1.1M - $1.23M,https://www.homes.co.nz/address/porirua/whitby/9-ration-lane/xKzp2
"3 The Marlinspike, Whitby, Porirua",28/06/2008,$1.12M,$1.06M - $1.19M,https://www.homes.co.nz/address/porirua/whitby/3-the-marlinspike/Ek8gw
"3 Spinnaker Drive, Whitby, Porirua",14/12/2010,$1.2M,$1.13M - $1.27M,https://www.homes.co.nz/address/porirua/whitby/3-spinnaker-drive/gZ8ZM
"17 Spinnaker Drive, Whitby, Porirua",27/02/2019,$1.8M,$1.7M - $1.9M,https://www.homes.co.nz/address/porirua/whitby/17-spinnaker-drive/ppPv4
"22 The Crowsnest, Whitby, Porirua",16/12/2020,$1.25M,$1.19M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/22-the-crowsnest/PYB2G
"8 The Quarterdeck, Whitby, Porirua",15/11/2001,$935K,$885K - $985K,https://www.homes.co.nz/address/porirua/whitby/8-the-quarterdeck/eZR4K
"20 Ships Cove, Whitby, Porirua",8/02/2013,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/porirua/whitby/20-ships-cove/bZoZ2
"77 Staithes Drive North, Whitby, Porirua",14/01/2013,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/77-staithes-drive-north/X9RpW
"133 Endeavour Drive, Whitby, Porirua",12/07/2015,$1.47M,$1.39M - $1.55M,https://www.homes.co.nz/address/porirua/whitby/133-endeavour-drive/NeqW9
"78 Spyglass Lane, Whitby, Porirua",8/08/2013,$1.15M,$1.08M - $1.21M,https://www.homes.co.nz/address/porirua/whitby/78-spyglass-lane/lpoEE
"11 Deptford Lane, Whitby, Porirua",16/06/2019,$1.25M,$1.18M - $1.32M,https://www.homes.co.nz/address/porirua/whitby/11-deptford-lane/9LK47
"19A Parkinson Close, Whitby, Porirua",26/09/2018,$720K,$705K - $735K,https://www.homes.co.nz/address/porirua/whitby/19a-parkinson-close/opNPB
"6 Helm Place, Whitby, Porirua",6/10/2014,$1.83M,$1.73M - $1.93M,https://www.homes.co.nz/address/porirua/whitby/6-helm-place/wBRNq
"6 Leadline Place, Whitby, Porirua",22/02/2018,$1.34M,$1.27M - $1.42M,https://www.homes.co.nz/address/porirua/whitby/6-leadline-place/WeDOk
"62 Staithes Drive North, Whitby, Porirua",26/08/2009,$1.05M,$990K - $1.11M,https://www.homes.co.nz/address/porirua/whitby/62-staithes-drive-north/Eqlbr
"6 Astronomer Place, Whitby, Porirua",11/03/2016,$1.14M,$1.08M - $1.2M,https://www.homes.co.nz/address/porirua/whitby/6-astronomer-place/Xlk4B
"2 Young Nicks Lane, Whitby, Porirua",10/10/2004,$1.76M,$1.67M - $1.86M,https://www.homes.co.nz/address/porirua/whitby/2-young-nicks-lane/Ool8N
"13 The Masthead, Whitby, Porirua",27/09/2013,$1.21M,$1.14M - $1.27M,https://www.homes.co.nz/address/porirua/whitby/13-the-masthead/OolXY
"40 Molyneux Close, Whitby, Porirua",1/01/1970,$1.18M,$1.12M - $1.25M,https://www.homes.co.nz/address/porirua/whitby/40-molyneux-close/vvEjG
"41 Saunders Close, Whitby, Porirua",25/09/2003,$1.01M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/41-saunders-close/LxaDV
"4 Saunders Close, Whitby, Porirua",1/01/1970,$985K,$930K - $1.04M,https://www.homes.co.nz/address/porirua/whitby/4-saunders-close/YwOBP
"94 Samwell Drive, Whitby, Porirua",7/08/2000,$1.21M,$1.14M - $1.27M,https://www.homes.co.nz/address/porirua/whitby/94-samwell-drive/054GN
"78 Ayton Drive, Whitby, Porirua",25/10/2015,$1.33M,$1.26M - $1.41M,https://www.homes.co.nz/address/porirua/whitby/78-ayton-drive/pypK4
"11 Bobstay Lane, Whitby, Porirua",29/03/2018,$775K,$735K - $820K,https://www.homes.co.nz/address/porirua/whitby/11-bobstay-lane/RGvlg
"28 Bosun Terrace, Whitby, Porirua",19/03/2005,$1.1M,$1.04M - $1.16M,https://www.homes.co.nz/address/porirua/whitby/28-bosun-terrace/lp87b
"31 Discovery Drive, Whitby, Porirua",17/06/1997,$1.02M,$960K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/31-discovery-drive/ZeBMv
"3 Hicks Close, Whitby, Porirua",1/01/1970,$945K,$890K - $995K,https://www.homes.co.nz/address/porirua/whitby/3-hicks-close/vZXXK
"10 Hicks Close, Whitby, Porirua",15/05/1999,$895K,$845K - $945K,https://www.homes.co.nz/address/porirua/whitby/10-hicks-close/YeXVG
"9 Latitude Close, Whitby, Porirua",1/01/1970,$1.01M,$955K - $1.07M,https://www.homes.co.nz/address/porirua/whitby/9-latitude-close/zZ4Gz
"92 Leeward Drive, Whitby, Porirua",4/09/2012,$910K,$860K - $960K,https://www.homes.co.nz/address/porirua/whitby/92-leeward-drive/bxVzy
"23 Omapere Street, Whitby, Porirua",14/07/2016,$835K,$790K - $880K,https://www.homes.co.nz/address/porirua/whitby/23-omapere-street/AOzVQ
"47 Postgate Drive, Whitby, Porirua",20/04/2002,$950K,$900K - $1M,https://www.homes.co.nz/address/porirua/whitby/47-postgate-drive/BLkZ8
"37 Spinnaker Drive, Whitby, Porirua",1/10/2015,$1.19M,$1.12M - $1.26M,https://www.homes.co.nz/address/porirua/whitby/37-spinnaker-drive/wBnaq
"212A Staithes Drive South, Whitby, Porirua",1/01/1970,$700K,$685K - $715K,https://www.homes.co.nz/address/porirua/whitby/212a-staithes-drive-south/QKpV4
"21 The Mainsail, Whitby, Porirua",29/11/2014,$1.11M,$1.05M - $1.18M,https://www.homes.co.nz/address/porirua/whitby/21-the-mainsail/XlXa0
"18 The Quarterdeck, Whitby, Porirua",4/03/1986,$960K,$905K - $1.01M,https://www.homes.co.nz/address/porirua/whitby/18-the-quarterdeck/L4VqX
"19 The Sounding, Whitby, Porirua",30/04/2002,$1.04M,$980K - $1.09M,https://www.homes.co.nz/address/porirua/whitby/19-the-sounding/PAqqL
"10 Abbey Way, Whitby, Porirua",1/01/1970,$920K,$870K - $970K,https://www.homes.co.nz/address/porirua/whitby/10-abbey-way/j7Gl5
"49A Bosun Terrace, Whitby, Porirua",8/08/2019,$1.6M,$1.51M - $1.69M,https://www.homes.co.nz/address/porirua/whitby/49a-bosun-terrace/9gyVP
"12 Pacific View, Whitby, Porirua",8/06/2020,$1.18M,$1.11M - $1.24M,https://www.homes.co.nz/address/porirua/whitby/12-pacific-view/ejoGx
"17 Leadline Place, Whitby, Porirua",9/02/2016,$1.54M,$1.46M - $1.63M,https://www.homes.co.nz/address/porirua/whitby/17-leadline-place/zZnWR
"10 Moonsail Drive, Whitby, Porirua",26/10/2018,$1.07M,$1.01M - $1.13M,https://www.homes.co.nz/address/porirua/whitby/10-moonsail-drive/J9NDO
"8 Pump Lane, Whitby, Porirua",18/04/2018,$920K,$870K - $970K,https://www.homes.co.nz/address/porirua/whitby/8-pump-lane/5YK84
