full_address,estimate_date,estimate_value,estimate_range,link
"55 Campbell Street, Karori, Wellington",5/07/2018,$1.41M,$1.32M - $1.5M,https://www.homes.co.nz/address/wellington/karori/55-campbell-street/OgEWJ
"3 Cathie Place, Karori, Wellington",13/01/2006,$1.03M,$965K - $1.1M,https://www.homes.co.nz/address/wellington/karori/3-cathie-place/Y2V0P
"51B Cornford Street, Karori, Wellington",13/12/2017,$1.1M,$1.03M - $1.17M,https://www.homes.co.nz/address/wellington/karori/51b-cornford-street/9Y4jA
"131 Parkvale Road, Karori, Wellington",27/11/2013,$1.12M,$1.04M - $1.19M,https://www.homes.co.nz/address/wellington/karori/131-parkvale-road/jDWoG
"18 Duthie Street, Karori, Wellington",26/11/2001,$1.62M,$1.51M - $1.72M,https://www.homes.co.nz/address/wellington/karori/18-duthie-street/BlYxR
"9B Mallam Street, Karori, Wellington",14/05/2003,$850K,$795K - $900K,https://www.homes.co.nz/address/wellington/karori/9b-mallam-street/4Eax8
"40 Woodhouse Avenue, Karori, Wellington",11/11/1989,$1.05M,$975K - $1.11M,https://www.homes.co.nz/address/wellington/karori/40-woodhouse-avenue/4Ep78
"23 Marsden Avenue, Karori, Wellington",13/08/1999,$1.75M,$1.63M - $1.86M,https://www.homes.co.nz/address/wellington/karori/23-marsden-avenue/0r8qj
"35 Ponsonby Road, Karori, Wellington",14/10/2012,$2.02M,$1.89M - $2.15M,https://www.homes.co.nz/address/wellington/karori/35-ponsonby-road/LD8rq
"84 Thurleigh Grove, Karori, Wellington",20/10/2015,$1.13M,$1.06M - $1.21M,https://www.homes.co.nz/address/wellington/karori/84-thurleigh-grove/NXvRJ
"33 Hazlewood Avenue, Karori, Wellington",9/07/1998,$970K,$910K - $1.04M,https://www.homes.co.nz/address/wellington/karori/33-hazlewood-avenue/BlaOj
"37 Saddleback Grove, Karori, Wellington",31/10/2017,$975K,$920K - $1.04M,https://www.homes.co.nz/address/wellington/karori/37-saddleback-grove/ek4PX
"39 Saddleback Grove, Karori, Wellington",9/08/2014,$925K,$870K - $985K,https://www.homes.co.nz/address/wellington/karori/39-saddleback-grove/alyWQ
"34A Allington Road, Karori, Wellington",1/01/1970,$1M,$935K - $1.07M,https://www.homes.co.nz/address/wellington/karori/34a-allington-road/4VpnL
"74 Parkvale Road, Karori, Wellington",1/01/1970,$1.04M,$970K - $1.1M,https://www.homes.co.nz/address/wellington/karori/74-parkvale-road/5E4na
"17 Scapa Terrace, Karori, Wellington",10/07/2011,$1.44M,$1.34M - $1.53M,https://www.homes.co.nz/address/wellington/karori/17-scapa-terrace/4E7yQ
"51 Kano Street, Karori, Wellington",12/11/1998,$1.35M,$1.26M - $1.44M,https://www.homes.co.nz/address/wellington/karori/51-kano-street/DLkzr
"41 Croydon Street, Karori, Wellington",1/01/1970,$1.38M,$1.29M - $1.47M,https://www.homes.co.nz/address/wellington/karori/41-croydon-street/pDYgo
"10 Mewburn Rise, Karori, Wellington",26/04/2013,$1.45M,$1.35M - $1.54M,https://www.homes.co.nz/address/wellington/karori/10-mewburn-rise/Gkwxv
"7 Kate Way, Karori, Wellington",31/05/2012,$1.85M,$1.73M - $1.97M,https://www.homes.co.nz/address/wellington/karori/7-kate-way/gjVJ0
"22 Firth Terrace, Karori, Wellington",1/01/1970,$1.3M,$1.21M - $1.39M,https://www.homes.co.nz/address/wellington/karori/22-firth-terrace/7EqxO
"2 Landsdowne Terrace, Karori, Wellington",1/06/2017,$1.24M,$1.16M - $1.32M,https://www.homes.co.nz/address/wellington/karori/2-landsdowne-terrace/nLQbg
"13 Futuna Close, Karori, Wellington",14/11/2013,$1.34M,$1.26M - $1.42M,https://www.homes.co.nz/address/wellington/karori/13-futuna-close/4E50Q
"10 Epping Grove, Karori, Wellington",29/07/2015,$1.26M,$1.18M - $1.34M,https://www.homes.co.nz/address/wellington/karori/10-epping-grove/W4Wwk
"26 Paddington Grove, Karori, Wellington",3/10/2001,$1.27M,$1.18M - $1.35M,https://www.homes.co.nz/address/wellington/karori/26-paddington-grove/zOlM8
"29 Paddington Grove, Karori, Wellington",17/11/2004,$1.04M,$970K - $1.11M,https://www.homes.co.nz/address/wellington/karori/29-paddington-grove/MkQ4e
"62 Chamberlain Road, Karori, Wellington",13/01/2011,$1.11M,$1.04M - $1.18M,https://www.homes.co.nz/address/wellington/karori/62-chamberlain-road/LDMVq
"83 Sunshine Avenue, Karori, Wellington",1/02/2017,$770K,$725K - $820K,https://www.homes.co.nz/address/wellington/karori/83-sunshine-avenue/X4LXN
"3 Collier Avenue, Karori, Wellington",25/08/2014,$1.42M,$1.33M - $1.52M,https://www.homes.co.nz/address/wellington/karori/3-collier-avenue/VaqZ9
"40 Collier Avenue, Karori, Wellington",8/12/2005,$1.16M,$1.09M - $1.24M,https://www.homes.co.nz/address/wellington/karori/40-collier-avenue/bLXp2
"61 Collier Avenue, Karori, Wellington",1/11/2018,$1.39M,$1.3M - $1.48M,https://www.homes.co.nz/address/wellington/karori/61-collier-avenue/X4V07
"190 Karori Road, Karori, Wellington",20/09/1995,$1.55M,$1.45M - $1.65M,https://www.homes.co.nz/address/wellington/karori/190-karori-road/a78rw
"41 Monaghan Avenue, Karori, Wellington",19/02/1999,$1.4M,$1.3M - $1.49M,https://www.homes.co.nz/address/wellington/karori/41-monaghan-avenue/X4lJ0
"54 Verviers Street, Karori, Wellington",10/01/2004,$1.1M,$1.02M - $1.17M,https://www.homes.co.nz/address/wellington/karori/54-verviers-street/E09QG
"6 Monaghan Avenue, Karori, Wellington",28/08/2013,$1.81M,$1.69M - $1.93M,https://www.homes.co.nz/address/wellington/karori/6-monaghan-avenue/alb4a
"59 Messines Road, Karori, Wellington",28/11/2017,$1.45M,$1.36M - $1.55M,https://www.homes.co.nz/address/wellington/karori/59-messines-road/7EkJM
"44 Futuna Close, Karori, Wellington",11/03/2011,$1.14M,$1.07M - $1.21M,https://www.homes.co.nz/address/wellington/karori/44-futuna-close/jDYDe
"81 Thurleigh Grove, Karori, Wellington",1/01/1970,$660K,$620K - $700K,https://www.homes.co.nz/address/wellington/karori/81-thurleigh-grove/alGbA
"5 Birdwood Street, Karori, Wellington",27/11/2003,$1.51M,$1.41M - $1.61M,https://www.homes.co.nz/address/wellington/karori/5-birdwood-street/OxnEw
"10 Samuel Parnell Road, Karori, Wellington",5/04/2001,$1.11M,$1.04M - $1.18M,https://www.homes.co.nz/address/wellington/karori/10-samuel-parnell-road/1Xn2y
"35 Futuna Close, Karori, Wellington",30/10/2020,$1.11M,$1.04M - $1.18M,https://www.homes.co.nz/address/wellington/karori/35-futuna-close/X4BJb
"21 Buxton Avenue, Karori, Wellington",9/03/2007,$965K,$900K - $1.03M,https://www.homes.co.nz/address/wellington/karori/21-buxton-avenue/ybBNW
"45 Woodhouse Avenue, Karori, Wellington",5/09/2014,$770K,$720K - $815K,https://www.homes.co.nz/address/wellington/karori/45-woodhouse-avenue/nLgQ9
"6 Epping Grove, Karori, Wellington",9/02/2012,$1.27M,$1.18M - $1.35M,https://www.homes.co.nz/address/wellington/karori/6-epping-grove/Gk407
"4 Wavell Street, Karori, Wellington",20/11/2007,$1.13M,$1.05M - $1.2M,https://www.homes.co.nz/address/wellington/karori/4-wavell-street/kkoQn
"59 Sunshine Avenue, Karori, Wellington",12/09/2008,$845K,$790K - $895K,https://www.homes.co.nz/address/wellington/karori/59-sunshine-avenue/Gkg7O
"8 Tedder Way, Karori, Wellington",4/12/2018,$880K,$820K - $935K,https://www.homes.co.nz/address/wellington/karori/8-tedder-way/X4W0W
"98 Montgomery Avenue, Karori, Wellington",17/04/2004,$965K,$900K - $1.03M,https://www.homes.co.nz/address/wellington/karori/98-montgomery-avenue/pDl1G
"12 Beatty Avenue, Karori, Wellington",1/01/1970,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/12-beatty-avenue/84Lxn
"13 Woodhouse Avenue, Karori, Wellington",14/06/2011,$1.32M,$1.23M - $1.41M,https://www.homes.co.nz/address/wellington/karori/13-woodhouse-avenue/kkpYp
"15 Ridd Crescent, Karori, Wellington",23/03/2007,$1.38M,$1.29M - $1.47M,https://www.homes.co.nz/address/wellington/karori/15-ridd-crescent/x41zz
"18 Collier Avenue, Karori, Wellington",29/08/2012,$1.12M,$1.05M - $1.2M,https://www.homes.co.nz/address/wellington/karori/18-collier-avenue/jD41o
"311A Karori Road, Karori, Wellington",15/10/2012,$1.14M,$1.07M - $1.22M,https://www.homes.co.nz/address/wellington/karori/311a-karori-road/7ExXV
"31 Burrows Avenue, Karori, Wellington",6/07/2009,$1.31M,$1.22M - $1.39M,https://www.homes.co.nz/address/wellington/karori/31-burrows-avenue/rX48g
"38 Parklands Drive, Karori, Wellington",9/07/2020,$1.03M,$960K - $1.09M,https://www.homes.co.nz/address/wellington/karori/38-parklands-drive/OgEGw
"41 Lynmouth Avenue, Karori, Wellington",20/02/2005,$1.37M,$1.28M - $1.46M,https://www.homes.co.nz/address/wellington/karori/41-lynmouth-avenue/0rLoB
"69 Woodhouse Avenue, Karori, Wellington",4/02/1998,$1.27M,$1.19M - $1.36M,https://www.homes.co.nz/address/wellington/karori/69-woodhouse-avenue/jDXex
"9 Blakey Avenue, Karori, Wellington",6/12/2017,$1.4M,$1.31M - $1.49M,https://www.homes.co.nz/address/wellington/karori/9-blakey-avenue/Og2lR
"102A Parkvale Road, Karori, Wellington",21/11/1999,$1.31M,$1.23M - $1.4M,https://www.homes.co.nz/address/wellington/karori/102a-parkvale-road/Albxz
"11A Donald Street, Karori, Wellington",17/08/2014,$2.17M,$2.02M - $2.31M,https://www.homes.co.nz/address/wellington/karori/11a-donald-street/BlJAR
"11 Waikare Street, Karori, Wellington",16/03/2012,$1.81M,$1.69M - $1.93M,https://www.homes.co.nz/address/wellington/karori/11-waikare-street/JLRrv
"101 Beauchamp Street, Karori, Wellington",24/10/1996,$1.62M,$1.51M - $1.72M,https://www.homes.co.nz/address/wellington/karori/101-beauchamp-street/7E0eV
"121 Campbell Street, Karori, Wellington",10/10/2012,$2.56M,$2.39M - $2.73M,https://www.homes.co.nz/address/wellington/karori/121-campbell-street/kkGVv
"27 Beauchamp Street, Karori, Wellington",4/07/2006,$1.4M,$1.31M - $1.49M,https://www.homes.co.nz/address/wellington/karori/27-beauchamp-street/NXYDJ
"2A Donald Crescent, Karori, Wellington",27/04/2010,$910K,$855K - $965K,https://www.homes.co.nz/address/wellington/karori/2a-donald-crescent/QR4pz
"3 Lewer Street, Karori, Wellington",6/05/2008,$1.16M,$1.08M - $1.23M,https://www.homes.co.nz/address/wellington/karori/3-lewer-street/2E7Bq
"15 Khouri Avenue, Karori, Wellington",24/08/2020,$1.14M,$1.06M - $1.21M,https://www.homes.co.nz/address/wellington/karori/15-khouri-avenue/9YAMo
"17 Hathaway Avenue, Karori, Wellington",1/01/1970,$1.12M,$1.04M - $1.19M,https://www.homes.co.nz/address/wellington/karori/17-hathaway-avenue/E0yvO
"18 Paddington Grove, Karori, Wellington",8/02/2018,$1.28M,$1.2M - $1.37M,https://www.homes.co.nz/address/wellington/karori/18-paddington-grove/84R81
"24 Paddington Grove, Karori, Wellington",26/08/2016,$1.32M,$1.24M - $1.41M,https://www.homes.co.nz/address/wellington/karori/24-paddington-grove/7Eyvq
"44 Thurleigh Grove, Karori, Wellington",22/01/2021,$1.1M,$1.03M - $1.16M,https://www.homes.co.nz/address/wellington/karori/44-thurleigh-grove/alYOn
"76 South Karori Road, Karori, Wellington",26/10/2012,$1.05M,$980K - $1.12M,https://www.homes.co.nz/address/wellington/karori/76-south-karori-road/DLwqL
"7 St Albans Avenue, Karori, Wellington",1/01/1970,$825K,$770K - $880K,https://www.homes.co.nz/address/wellington/karori/7-st-albans-avenue/NX8kk
"10 Wavell Street, Karori, Wellington",7/12/2016,$1.11M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/karori/10-wavell-street/K0g0W
"19 Montgomery Avenue, Karori, Wellington",31/05/2019,$960K,$900K - $1.02M,https://www.homes.co.nz/address/wellington/karori/19-montgomery-avenue/GkJwZ
"21 Canterbury Street, Karori, Wellington",26/01/2021,$1.11M,$1.05M - $1.18M,https://www.homes.co.nz/address/wellington/karori/21-canterbury-street/PaJyG
"22 Sunshine Avenue, Karori, Wellington",8/06/2002,$1.1M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/karori/22-sunshine-avenue/rXA87
"25 Chamberlain Road, Karori, Wellington",3/09/2014,$1.5M,$1.4M - $1.6M,https://www.homes.co.nz/address/wellington/karori/25-chamberlain-road/MkxXK
"28 Chamberlain Road, Karori, Wellington",30/05/2019,$890K,$830K - $950K,https://www.homes.co.nz/address/wellington/karori/28-chamberlain-road/kkb4P
"29 Montgomery Avenue, Karori, Wellington",17/01/1986,$1M,$935K - $1.07M,https://www.homes.co.nz/address/wellington/karori/29-montgomery-avenue/rXVZR
"33 Cornford Street, Karori, Wellington",12/08/2002,$1.38M,$1.29M - $1.47M,https://www.homes.co.nz/address/wellington/karori/33-cornford-street/jDN4o
"41 Chamberlain Road, Karori, Wellington",20/05/1987,$1.41M,$1.32M - $1.5M,https://www.homes.co.nz/address/wellington/karori/41-chamberlain-road/qkWgg
"64 Sunshine Avenue, Karori, Wellington",1/01/2008,$1.07M,$1M - $1.14M,https://www.homes.co.nz/address/wellington/karori/64-sunshine-avenue/4EOya
"71 Montgomery Avenue, Karori, Wellington",5/02/2020,$1.11M,$1.04M - $1.19M,https://www.homes.co.nz/address/wellington/karori/71-montgomery-avenue/nL2Mn
"8 Percy Dyett Drive, Karori, Wellington",27/02/2014,$990K,$925K - $1.05M,https://www.homes.co.nz/address/wellington/karori/8-percy-dyett-drive/MkAO5
"9 Wavell Street, Karori, Wellington",28/07/2016,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/karori/9-wavell-street/pD7BY
"10 Ramsey Place, Karori, Wellington",1/01/1970,$1.32M,$1.23M - $1.41M,https://www.homes.co.nz/address/wellington/karori/10-ramsey-place/GkGDB
"11 Pimble Avenue, Karori, Wellington",1/01/1970,$1.13M,$1.05M - $1.2M,https://www.homes.co.nz/address/wellington/karori/11-pimble-avenue/9YDWJ
"26 Blakey Avenue, Karori, Wellington",1/01/1970,$1.55M,$1.45M - $1.66M,https://www.homes.co.nz/address/wellington/karori/26-blakey-avenue/rX277
"2 Natalie Way, Karori, Wellington",29/12/2001,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/2-natalie-way/nL4j7
"44 Richmond Avenue, Karori, Wellington",1/05/2012,$1.02M,$960K - $1.09M,https://www.homes.co.nz/address/wellington/karori/44-richmond-avenue/Og42N
"4 Parklands Drive, Karori, Wellington",13/06/2006,$1.32M,$1.23M - $1.41M,https://www.homes.co.nz/address/wellington/karori/4-parklands-drive/ybwZz
"65 Collier Avenue, Karori, Wellington",4/09/2003,$1.21M,$1.13M - $1.29M,https://www.homes.co.nz/address/wellington/karori/65-collier-avenue/LDRnN
"81 Woodhouse Avenue, Karori, Wellington",19/01/2011,$595K,$545K - $645K,https://www.homes.co.nz/address/wellington/karori/81-woodhouse-avenue/Gk14O
"101 Parkvale Road, Karori, Wellington",4/05/2020,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/karori/101-parkvale-road/84g4n
"115 Parkvale Road, Karori, Wellington",1/01/1970,$1.06M,$985K - $1.13M,https://www.homes.co.nz/address/wellington/karori/115-parkvale-road/vyNPZ
"169 Karori Road, Karori, Wellington",26/11/1993,$1.75M,$1.63M - $1.86M,https://www.homes.co.nz/address/wellington/karori/169-karori-road/5EX5a
"192 Karori Road, Karori, Wellington",29/01/2004,$1.8M,$1.68M - $1.91M,https://www.homes.co.nz/address/wellington/karori/192-karori-road/W4Ygn
"200 Karori Road, Karori, Wellington",17/01/2006,$1.77M,$1.65M - $1.88M,https://www.homes.co.nz/address/wellington/karori/200-karori-road/kkxop
"210 Karori Road, Karori, Wellington",3/10/2019,$2.22M,$2.07M - $2.37M,https://www.homes.co.nz/address/wellington/karori/210-karori-road/Mk7Zk
"37 Homewood Crescent, Karori, Wellington",1/01/1970,$1.28M,$1.2M - $1.37M,https://www.homes.co.nz/address/wellington/karori/37-homewood-crescent/4EGBQ
"39 Homewood Crescent, Karori, Wellington",9/09/2000,$1.6M,$1.5M - $1.71M,https://www.homes.co.nz/address/wellington/karori/39-homewood-crescent/jDg0W
"4 Chaucer Way, Karori, Wellington",2/09/1987,$650K,$610K - $685K,https://www.homes.co.nz/address/wellington/karori/4-chaucer-way/PaKp0
"68 Homewood Avenue, Karori, Wellington",20/12/2011,$2.45M,$2.29M - $2.61M,https://www.homes.co.nz/address/wellington/karori/68-homewood-avenue/JLykQ
"78 Hatton Street, Karori, Wellington",19/03/2014,$1.44M,$1.34M - $1.53M,https://www.homes.co.nz/address/wellington/karori/78-hatton-street/rXPZk
"88 Parkvale Road, Karori, Wellington",15/09/2009,$1.18M,$1.1M - $1.26M,https://www.homes.co.nz/address/wellington/karori/88-parkvale-road/4EY0g
"106 Donald Street, Karori, Wellington",7/02/2019,$1.17M,$1.09M - $1.25M,https://www.homes.co.nz/address/wellington/karori/106-donald-street/LD2bq
"125 Campbell Street, Karori, Wellington",1/01/1970,$1.83M,$1.71M - $1.95M,https://www.homes.co.nz/address/wellington/karori/125-campbell-street/OgoAR
"32 Kano Street, Karori, Wellington",16/10/2007,$1.78M,$1.66M - $1.9M,https://www.homes.co.nz/address/wellington/karori/32-kano-street/BlrvO
"3 Hawick Street, Karori, Wellington",3/05/2006,$1.34M,$1.26M - $1.43M,https://www.homes.co.nz/address/wellington/karori/3-hawick-street/4EogV
"50 Kano Street, Karori, Wellington",8/12/1996,$1.23M,$1.15M - $1.31M,https://www.homes.co.nz/address/wellington/karori/50-kano-street/OgvVj
"55 Cooper Street, Karori, Wellington",16/04/1996,$1.36M,$1.27M - $1.45M,https://www.homes.co.nz/address/wellington/karori/55-cooper-street/7Epxk
"8 Henderson Street, Karori, Wellington",2/07/1984,$1.2M,$1.12M - $1.27M,https://www.homes.co.nz/address/wellington/karori/8-henderson-street/bLNr2
"107 Karori Road, Karori, Wellington",14/05/2016,$1.64M,$1.54M - $1.75M,https://www.homes.co.nz/address/wellington/karori/107-karori-road/4ErBM
"11 Nottingham Street, Karori, Wellington",4/05/2005,$1.69M,$1.58M - $1.8M,https://www.homes.co.nz/address/wellington/karori/11-nottingham-street/0rBvR
"21 Waikare Street, Karori, Wellington",15/04/2016,$1.87M,$1.75M - $1.99M,https://www.homes.co.nz/address/wellington/karori/21-waikare-street/OgLBR
"48 Nottingham Street, Karori, Wellington",1/01/1970,$1.35M,$1.26M - $1.44M,https://www.homes.co.nz/address/wellington/karori/48-nottingham-street/ggvl9
"5 Mallam Street, Karori, Wellington",11/04/2014,$2.48M,$2.32M - $2.64M,https://www.homes.co.nz/address/wellington/karori/5-mallam-street/2EYlJ
"7 Pine Terrace, Karori, Wellington",8/07/2003,$2.02M,$1.89M - $2.15M,https://www.homes.co.nz/address/wellington/karori/7-pine-terrace/5E7Pa
"4A Thurleigh Grove, Karori, Wellington",1/01/1970,$1.01M,$940K - $1.07M,https://www.homes.co.nz/address/wellington/karori/4a-thurleigh-grove/x4YMb
"13 Paddington Grove, Karori, Wellington",1/01/1970,$1.25M,$1.17M - $1.33M,https://www.homes.co.nz/address/wellington/karori/13-paddington-grove/QR7EX
"15 South Karori Road, Karori, Wellington",27/06/2014,$1.15M,$1.08M - $1.23M,https://www.homes.co.nz/address/wellington/karori/15-south-karori-road/rXe78
"37 Makara Road, Karori, Wellington",2/04/2014,$1.07M,$1M - $1.14M,https://www.homes.co.nz/address/wellington/karori/37-makara-road/ggbD0
"4 Khouri Avenue, Karori, Wellington",1/01/1970,$1.16M,$1.09M - $1.24M,https://www.homes.co.nz/address/wellington/karori/4-khouri-avenue/LDk5K
"50 Woodhouse Avenue, Karori, Wellington",19/04/2007,$1.15M,$1.07M - $1.22M,https://www.homes.co.nz/address/wellington/karori/50-woodhouse-avenue/RONex
"53 Allington Road, Karori, Wellington",3/10/2012,$945K,$880K - $1.01M,https://www.homes.co.nz/address/wellington/karori/53-allington-road/qkz2X
"23 Montgomery Avenue, Karori, Wellington",14/02/2012,$1.08M,$1.01M - $1.15M,https://www.homes.co.nz/address/wellington/karori/23-montgomery-avenue/Og5Xw
"48 Sunshine Avenue, Karori, Wellington",1/06/1998,$1.1M,$1.03M - $1.18M,https://www.homes.co.nz/address/wellington/karori/48-sunshine-avenue/2ERke
"1 Becker Way, Karori, Wellington",12/04/2006,$1.34M,$1.26M - $1.43M,https://www.homes.co.nz/address/wellington/karori/1-becker-way/Blg4R
"21 Burrows Avenue, Karori, Wellington",24/03/2008,$1.27M,$1.19M - $1.35M,https://www.homes.co.nz/address/wellington/karori/21-burrows-avenue/84x4K
"4 Ridd Crescent, Karori, Wellington",19/04/2018,$1.59M,$1.48M - $1.69M,https://www.homes.co.nz/address/wellington/karori/4-ridd-crescent/lXvXZ
"134 Parkvale Road, Karori, Wellington",26/08/2014,$895K,$840K - $950K,https://www.homes.co.nz/address/wellington/karori/134-parkvale-road/4EJEV
"1 Friend Street, Karori, Wellington",3/05/2012,$1.59M,$1.49M - $1.69M,https://www.homes.co.nz/address/wellington/karori/1-friend-street/bLQ4Y
